Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanDailyHours,StdDailyHours,WorkedDays,MeanArrivalHour,VarianceArrival
19,0,Travel_Rarely,Sales,2,4,Marketing,2122,Male,3,Laboratory Technician,Single,115570,1.0,22,0,1.0,0,1,0,1,3,4,2.0,4.0,3.0,10.811617104656523,0.292504151099484,241,9.995712309820192,0.07319450207468874
23,0,Travel_Rarely,Sales,2,3,Medical,2123,Male,3,Laboratory Technician,Married,18780,1.0,13,1,1.0,2,1,0,1,3,3,4.0,3.0,3.0,7.476028368794326,0.3215573969407662,235,9.944397163120568,0.07252664120749225
25,1,Travel_Frequently,Research & Development,1,1,Life Sciences,2124,Male,1,Manufacturing Director,Single,109320,1.0,11,1,1.0,3,1,1,0,3,3,3.0,4.0,3.0,9.166382797270954,0.3120818042011484,228,9.98486842105263,0.08639875892006081
26,0,Travel_Rarely,Human Resources,9,3,Life Sciences,2125,Male,2,Research Scientist,Single,68110,1.0,11,1,8.0,4,8,2,2,3,3,3.0,4.0,2.0,8.707262583095915,0.3120709151141583,234,9.977564102564102,0.07837024503869998
45,1,Travel_Rarely,Human Resources,12,3,Human Resources,2126,Male,2,Laboratory Technician,Single,43060,2.0,11,2,26.0,3,24,1,11,3,3,1.0,2.0,3.0,9.911379818594105,0.28927001257026574,245,9.986122448979593,0.08350425634734768
55,0,Non-Travel,Research & Development,27,3,Life Sciences,2127,Female,2,Manager,Divorced,48590,1.0,24,1,34.0,3,33,15,0,4,4,4.0,2.0,3.0,9.58409155937053,0.28553218940782704,233,9.979899856938482,0.06930329452584151
21,1,Travel_Frequently,Research & Development,20,2,Medical,2128,Female,4,Research Scientist,Single,53370,1.0,14,1,2.0,2,2,2,2,3,3,1.0,3.0,1.0,7.613900511390051,0.2830147599714622,239,9.985146443514644,0.0800597240290817
46,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2129,Male,1,Manufacturing Director,Married,23400,2.0,13,1,26.0,2,11,0,8,1,3,4.0,2.0,3.0,6.879879070881225,0.2957095559683952,232,9.969181034482759,0.08414588723855966
34,0,Travel_Rarely,Sales,13,4,Medical,2130,Male,3,Sales Representative,Single,74910,0.0,14,1,4.0,3,3,0,2,2,3,3.0,1.0,3.0,8.909026019690575,0.2902702059990818,237,9.965260196905765,0.08212371967547892
51,0,Travel_Frequently,Research & Development,14,3,Life Sciences,2131,Male,2,Research Director,Divorced,105270,4.0,14,0,31.0,3,29,11,10,3,3,4.0,2.0,2.0,11.006115879828327,0.3023875620095664,233,10.003576537911302,0.08308820688010789
59,0,Travel_Rarely,Research & Development,4,2,Life Sciences,2132,Male,2,Research Scientist,Single,165950,6.0,21,1,25.0,2,9,5,4,3,4,4.0,4.0,2.0,6.608805441243714,0.3053493873443308,243,9.999245541838134,0.08487431365658077
34,0,Travel_Frequently,Sales,14,4,Medical,2133,Female,3,Research Scientist,Divorced,88340,4.0,13,1,15.0,1,11,5,10,3,3,3.0,2.0,4.0,6.784572368421053,0.29095876767761414,228,9.990423976608186,0.08694778812547764
28,0,Travel_Frequently,Research & Development,2,3,Other,2134,Female,1,Manager,Single,55770,0.0,19,0,5.0,3,4,0,2,3,3,4.0,3.0,2.0,10.42061614083219,0.30165361704809546,243,10.008367626886145,0.08547836199631934
44,0,Travel_Rarely,Research & Development,3,4,Life Sciences,2135,Male,2,Research Scientist,Divorced,47070,1.0,17,0,26.0,4,25,14,13,1,3,3.0,1.0,2.0,7.802089424951267,0.2868398892174273,228,10.007090643274854,0.08654886497325055
34,0,Travel_Frequently,Sales,1,3,Life Sciences,2136,Male,2,Sales Executive,Married,24000,4.0,18,1,14.0,3,10,1,8,3,3,3.0,2.0,4.0,7.470801005747127,0.2922521562579502,232,9.967097701149426,0.08029803370320608
35,0,Travel_Rarely,Research & Development,9,3,Life Sciences,2137,Male,4,Healthcare Representative,Married,98240,0.0,19,0,4.0,2,3,2,2,3,3,3.0,3.0,3.0,10.503479591836735,0.33603585838351435,245,9.97795918367347,0.07746530798111596
42,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2138,Female,1,Manager,Married,64470,6.0,13,0,18.0,3,1,0,0,3,3,2.0,2.0,3.0,9.41620634920635,0.3066024143375849,245,9.9921768707483,0.07365097951749003
43,0,Travel_Rarely,Research & Development,7,2,Medical,2139,Female,1,Laboratory Technician,Single,195020,3.0,18,2,23.0,3,21,15,17,4,3,4.0,4.0,4.0,6.409671276079573,0.3017311278864405,229,9.99745269286754,0.06134216697736577
36,0,Travel_Rarely,Research & Development,2,4,Medical,2140,Male,1,Healthcare Representative,Single,27250,9.0,21,1,18.0,4,16,5,12,2,4,3.0,2.0,3.0,10.607794995408632,0.2702029743089363,242,9.989669421487603,0.08045761271713743
44,1,Travel_Rarely,Research & Development,21,4,Life Sciences,2141,Female,2,Laboratory Technician,Married,62720,1.0,19,1,10.0,3,10,0,5,3,3,1.0,4.0,3.0,6.012525584795322,0.3152739514656891,228,9.973611111111111,0.07877559552945015
28,0,Travel_Frequently,Research & Development,2,3,Life Sciences,2142,Female,2,Sales Representative,Married,21270,1.0,14,0,2.0,3,2,2,2,3,3,4.0,4.0,3.0,9.679196599616857,0.2752167973603489,232,9.964798850574713,0.0806242017879949
51,0,Travel_Frequently,Sales,21,4,Medical,2143,Male,2,Research Scientist,Single,182000,0.0,17,0,8.0,3,7,7,7,3,3,2.0,3.0,3.0,7.017285781544256,0.30354507372425843,236,9.99159604519774,0.07292079877389107
30,0,Non-Travel,Research & Development,2,4,Other,2144,Male,1,Research Scientist,Single,20960,7.0,11,3,10.0,2,8,1,7,3,3,3.0,3.0,3.0,9.497514124293783,0.31835732656116805,236,9.973728813559323,0.08169695876908285
29,1,Travel_Rarely,Research & Development,29,4,Technical Degree,2145,Female,1,Sales Representative,Divorced,28860,3.0,13,0,10.0,4,7,7,7,3,3,2.0,3.0,3.0,8.39062440645774,0.2989797530574282,234,10.017378917378917,0.07676391589124067
28,0,Travel_Rarely,Sales,1,4,Life Sciences,2146,Female,2,Sales Representative,Single,20330,2.0,15,1,5.0,5,3,1,2,3,3,4.0,1.0,2.0,6.765892330383481,0.301542125694488,226,10.016740412979352,0.08730740194471757
25,0,Travel_Rarely,Research & Development,18,2,Life Sciences,2147,Male,1,Research Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,3,4,4.0,2.0,2.0,7.982099673202614,0.3362403839637528,238,9.993977591036414,0.0924764701942662
32,0,Travel_Rarely,Research & Development,10,4,Other,2148,Female,1,Sales Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,3,3.0,4.0,4.0,6.8195002374169045,0.2965040557049517,234,10.014245014245013,0.06407136364933218
45,0,Travel_Frequently,Research & Development,19,3,Medical,2149,Male,3,Laboratory Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,3,3.0,2.0,3.0,5.978748241912799,0.28094400843096146,237,10.02967651195499,0.07000540338665202
39,0,Travel_Rarely,Sales,29,1,Marketing,2150,Female,1,Laboratory Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,3,3.0,2.0,3.0,8.400860404896422,0.2929247272527806,236,9.974223163841808,0.07048520956044398
58,0,Travel_Rarely,Research & Development,27,3,Other,2151,Male,2,Laboratory Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,1,3,1.0,3.0,3.0,5.993010869565217,0.3063511856140062,230,9.971086956521738,0.06356965276459298
32,1,Travel_Rarely,Research & Development,5,3,Technical Degree,2152,Female,1,Sales Executive,Married,96020,1.0,13,1,10.0,3,10,1,1,3,3,4.0,3.0,3.0,6.479733992467042,0.2762114037307592,236,9.991666666666669,0.07227541371158393
39,1,Travel_Rarely,Research & Development,18,2,Life Sciences,2153,Male,2,Laboratory Technician,Single,28360,0.0,20,0,6.0,3,5,0,3,2,4,3.0,1.0,3.0,7.703856421356422,0.2861007079414403,231,9.977849927849928,0.06747221699395613
30,0,Travel_Rarely,Sales,9,1,Marketing,2154,Male,4,Research Director,Married,40890,0.0,18,0,10.0,2,9,6,7,4,3,1.0,4.0,3.0,6.166816415180612,0.3081002334798407,243,10.017764060356653,0.0872646309711405
36,0,Travel_Rarely,Sales,1,3,Marketing,2155,Male,2,Sales Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,2,3,4.0,3.0,3.0,6.711335009578544,0.29332329880817154,232,10.01012931034483,0.07939310489957042
46,0,Travel_Rarely,Sales,4,3,Medical,2156,Male,1,Research Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,2,3,4.0,1.0,4.0,7.706544995408631,0.3038580459612465,242,10.008884297520659,0.08277343883954599
28,0,Non-Travel,Research & Development,1,3,Medical,2157,Male,5,Sales Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,2,3,3.0,4.0,3.0,7.984185660018993,0.30732344641861203,234,9.994088319088318,0.0775578920231996
50,0,Travel_Rarely,Research & Development,20,2,Medical,2158,Female,5,Laboratory Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,2,4,4.0,1.0,3.0,10.441048085901025,0.29833640737710965,238,10.00112044817927,0.07762414951916066
40,1,Travel_Rarely,Sales,8,1,Other,2159,Male,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,0,2,3,4.0,2.0,3.0,9.79710608237548,0.3119971612855599,232,9.991666666666667,0.08087782587782585
52,1,Travel_Rarely,Research & Development,3,2,Technical Degree,2160,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,7,3,3,2.0,2.0,2.0,10.018041894353368,0.27810508232334935,244,9.985245901639345,0.0839080782867466
30,0,Travel_Rarely,Research & Development,6,4,Medical,2161,Female,1,Sales Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,2,3,2.0,1.0,3.0,10.361327825670497,0.31268670110330654,232,9.966882183908046,0.07546772631901937
39,0,Travel_Rarely,Research & Development,26,1,Medical,2162,Male,2,Healthcare Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,3,1.0,3.0,3.0,5.976122448979592,0.30852662367638767,245,10.016802721088435,0.07600180290695514
31,0,Non-Travel,Research & Development,1,2,Medical,2163,Male,1,Sales Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,2,3,4.0,3.0,2.0,10.101002109704641,0.3178061138450752,237,9.990506329113924,0.06570868793058238
41,0,Non-Travel,Sales,6,3,Life Sciences,2164,Female,1,Research Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,3.0,2.0,3.0,7.795501133786848,0.2968185727251186,245,9.983469387755102,0.0809266662949333
31,1,Travel_Frequently,Research & Development,3,1,Life Sciences,2165,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2,3,3,4.0,2.0,4.0,9.135941290635614,0.28786105532103223,229,10.006331877729258,0.08383521880878812
44,1,Travel_Rarely,Sales,5,3,Life Sciences,2166,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2,3,3,1.0,1.0,4.0,6.027372245663386,0.30540418527891916,237,9.981504922644163,0.06976123785231274
42,0,Non-Travel,Research & Development,4,3,Life Sciences,2167,Male,2,Laboratory Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,2,3,3.0,3.0,2.0,9.710156955736224,0.3220328410059541,246,10.028252032520324,0.07119743100492229
55,0,Travel_Rarely,Sales,11,3,Technical Degree,2168,Male,2,Manufacturing Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,4.0,3.0,3.0,6.629416786916787,0.3190626823573489,231,9.966233766233765,0.07663749294184075
56,0,Travel_Rarely,Sales,3,2,Medical,2169,Female,3,Manufacturing Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,3,4.0,2.0,3.0,7.995408022130015,0.30629052495825665,241,9.982226832641771,0.0798182149992316
40,0,Non-Travel,Research & Development,1,1,Life Sciences,2170,Male,1,Laboratory Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,3,3.0,3.0,3.0,7.337527538314176,0.2972293644989669,232,10.003591954022989,0.07588891791477996
34,0,Travel_Rarely,Research & Development,3,2,Technical Degree,2171,Male,2,Research Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,3,4,4.0,4.0,2.0,7.4184357344632765,0.3063855324151704,236,9.98601694915254,0.07885565172096008
40,0,Travel_Rarely,Sales,4,3,Medical,2172,Male,2,Sales Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,2,3,3.0,4.0,3.0,5.99870138888889,0.2617822101816039,240,9.995277777777778,0.07571679838834652
41,0,Travel_Frequently,Sales,1,4,Other,2173,Female,2,Healthcare Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,2,3,3.0,1.0,3.0,7.690605200945626,0.3205302341113584,235,10.039078014184398,0.080936705663656
35,0,Travel_Frequently,Sales,1,2,Technical Degree,2174,Male,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,2,3,3.0,3.0,3.0,9.508205128205129,0.2970678727926682,247,9.98157894736842,0.08542599724242853
51,0,Travel_Rarely,Sales,18,2,Life Sciences,2175,Male,4,Manufacturing Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,3,3.0,2.0,3.0,9.48023530762167,0.30614335167480516,242,10.007920110192838,0.061494180774169495
38,0,Travel_Rarely,Sales,2,4,Life Sciences,2176,Female,1,Research Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,2,3,2.0,1.0,3.0,6.585955743879473,0.3109463565410318,236,10.016737288135593,0.08452127158712987
34,0,Travel_Rarely,Sales,4,3,Life Sciences,2177,Male,2,Research Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,4,3,3.0,1.0,4.0,7.23356081390032,0.27078531751199414,243,9.985871056241427,0.07787576475567498
25,0,Travel_Rarely,Research & Development,6,2,Medical,2178,Female,4,Research Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,3,4.0,4.0,2.0,6.2904,0.2891908796260811,225,9.998962962962961,0.08296022927689593
58,1,Travel_Rarely,Sales,1,4,Technical Degree,2179,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,4,3,3.0,1.0,2.0,8.488845153664304,0.3042173011873121,235,10.00595744680851,0.07721744357559963
40,0,Travel_Rarely,Research & Development,14,4,Medical,2180,Female,1,Research Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,1,4,2.0,2.0,3.0,6.117230461393596,0.2983941296402249,236,10.017584745762711,0.08429820791761827
36,0,Travel_Frequently,Sales,16,2,Life Sciences,2181,Male,1,Research Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,3,1.0,1.0,2.0,6.086681839402428,0.3068107154542833,238,9.990826330532213,0.08437048166664693
48,0,Travel_Rarely,Research & Development,2,1,Life Sciences,2182,Male,2,Research Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,2,4,4.0,4.0,3.0,7.596445652173912,0.27689316651551976,230,9.961666666666668,0.08013136826783114
27,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2183,Female,2,Laboratory Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,3.0,3.0,3.0,7.097427983539093,0.2839767204107849,243,9.985528120713306,0.07210030533543439
51,0,Travel_Rarely,Research & Development,4,1,Medical,2184,Female,3,Manufacturing Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,3,4.0,2.0,2.0,7.494571708272149,0.28218049993965716,227,9.963729809104258,0.07426862283904895
18,0,Non-Travel,Research & Development,1,4,Medical,2185,Male,2,Sales Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,3,4,4.0,4.0,4.0,7.905436671239141,0.27679774055277234,243,10.03278463648834,0.080559844611472
35,0,Travel_Rarely,Research & Development,1,4,Other,2186,Female,2,Research Director,Married,81200,0.0,13,0,10.0,2,9,0,0,2,3,4.0,4.0,3.0,7.180452898550724,0.29021197596312986,230,9.993478260869566,0.07692719870050421
27,0,Travel_Frequently,Research & Development,26,4,Medical,2187,Female,1,Research Director,Single,46470,3.0,17,0,8.0,3,6,0,0,4,3,4.0,4.0,3.0,7.352186609686609,0.2731149768353939,234,10.019729344729345,0.0758143756444901
55,1,Travel_Rarely,Research & Development,19,3,Technical Degree,2188,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,8,4,3,1.0,3.0,2.0,8.68269090077732,0.29126926238079565,243,9.997873799725653,0.07585289860822973
56,0,Travel_Rarely,Research & Development,24,4,Life Sciences,2189,Male,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0,10.380261904761904,0.3048688763216833,245,10.00687074829932,0.07130391992862721
34,0,Non-Travel,Sales,1,2,Life Sciences,2190,Male,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0,6.379191176470588,0.2935752287189589,238,9.99873949579832,0.08709873260133867
40,0,Travel_Rarely,Research & Development,3,3,Life Sciences,2191,Male,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0,6.479356113435612,0.32228662235590627,239,9.9860529986053,0.07742604573210037
34,0,Travel_Rarely,Research & Development,5,3,Life Sciences,2192,Male,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0,7.1769491927825255,0.30548080215103623,234,9.98917378917379,0.0780534870735157
31,1,Travel_Frequently,Research & Development,2,2,Medical,2193,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0,7.673500228623685,0.30033054641670504,243,9.991838134430726,0.08067346680421876
35,1,Travel_Frequently,Research & Development,1,2,Medical,2194,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0,9.072801783264746,0.2918967713513891,243,9.978943758573388,0.07796274567598921
38,0,Travel_Frequently,Research & Development,7,3,Medical,2195,Female,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0,6.375856481481482,0.3021833390005303,240,9.989374999999999,0.07018301080892607
34,0,Travel_Rarely,Research & Development,10,4,Other,2196,Female,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0,7.906698939603504,0.2829702800314417,241,9.988243430152146,0.08295611456892578
28,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2197,Female,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.683007544581619,0.31763165958027406,243,10.012208504801096,0.07813775616244756
31,1,Travel_Rarely,Research & Development,15,2,Life Sciences,2198,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0,10.88627205531712,0.28925793067206007,233,10.01695278969957,0.06636486030947332
39,0,Travel_Rarely,Research & Development,17,4,Technical Degree,2199,Female,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,10.322546695402298,0.29761025120139667,232,9.949137931034482,0.07939800301869265
51,0,Travel_Frequently,Research & Development,20,3,Medical,2200,Male,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0,7.07558970856102,0.30296937213772024,244,9.988524590163934,0.06992035650303208
41,0,Travel_Frequently,Research & Development,1,3,Life Sciences,2201,Male,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0,10.66936308693631,0.3120597477215549,239,9.984030683403068,0.07304573014700999
37,0,Travel_Rarely,Research & Development,2,2,Medical,2202,Female,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0,10.39074152542373,0.31315314524366167,236,9.98601694915254,0.07441120727651562
33,0,Travel_Frequently,Research & Development,2,3,Medical,2203,Female,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,2.0,4.0,4.0,7.778146961063628,0.29970928069969327,234,10.015669515669515,0.07122694610534384
32,0,Travel_Rarely,Research & Development,1,4,Medical,2204,Male,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,3.0,2.0,2.0,10.395856950067476,0.31361051762430353,247,9.965249662618085,0.07173804717129492
39,0,Non-Travel,Research & Development,29,2,Life Sciences,2205,Male,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,3.0,3.0,3.0,6.594622175141243,0.3149070749406035,236,10.014618644067795,0.08398751352326005
25,0,Travel_Rarely,Research & Development,7,4,Life Sciences,2206,Male,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,1.0,3.0,2.0,7.208837844254512,0.2904194939299504,234,9.958119658119656,0.08453083159091744
52,0,Travel_Frequently,Research & Development,2,1,Life Sciences,2207,Male,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,3.0,2.0,9.086195856873823,0.28597993506150243,236,9.982627118644068,0.08044630764915656
43,0,Travel_Rarely,Research & Development,2,2,Medical,2208,Male,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,1.0,3.0,1.0,9.686829297245962,0.30951499372074975,234,9.989672364672364,0.07770761751627277
27,0,Travel_Rarely,Research & Development,2,4,Life Sciences,2209,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,4.0,4.0,3.0,10.314973708276177,0.3145107419753376,243,10.009533607681755,0.07528637478413008
27,1,Travel_Rarely,Research & Development,2,5,Life Sciences,2210,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,4.0,3.0,3.0,10.004661835748792,0.31567128599959365,230,9.992826086956523,0.0887219637997595
26,0,Travel_Rarely,Research & Development,2,2,Other,2211,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,1.0,4.0,3.0,6.323119288119289,0.3021691622974249,231,10.000793650793652,0.0633508166551645
42,0,Travel_Rarely,Sales,23,3,Marketing,2212,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,3.0,1.0,3.0,6.129594856865599,0.3021225904091755,229,9.996142649199419,0.08588783336312635
52,0,Travel_Rarely,Research & Development,5,2,Life Sciences,2213,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,3.0,1.0,1.0,6.50694675925926,0.29859918617779985,240,9.97423611111111,0.10409518344181001
37,0,Travel_Rarely,Research & Development,20,5,Life Sciences,2214,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,1.0,3.0,3.0,7.4681828193832605,0.2931882050256939,227,9.977019089574158,0.06880951143338573
35,0,Travel_Frequently,Research & Development,6,4,Medical,2215,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,3.0,4.0,3.0,7.665282466010314,0.29891314047941936,237,9.988185654008438,0.07599448139407375
25,0,Travel_Rarely,Research & Development,1,4,Medical,2216,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,1.0,4.0,2.0,7.995907331511839,0.29435316506029324,244,9.975204918032786,0.08021372098165765
26,0,Travel_Rarely,Research & Development,29,4,Life Sciences,2217,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,3.0,1.0,3.0,6.798512802926383,0.285833374363266,243,9.998696844993141,0.07351643067411867
29,0,Travel_Rarely,Sales,9,3,Life Sciences,2218,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,2.0,1.0,2.0,6.206890838206628,0.30793107284950655,228,10.007309941520468,0.08523756773235097
49,1,Travel_Frequently,Sales,6,5,Medical,2219,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,1.0,1.0,3.0,7.049729052823316,0.29924880859003933,244,9.989890710382513,0.08452701132624223
29,1,Travel_Frequently,Sales,3,2,Marketing,2220,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,3.0,4.0,3.0,8.612993956299395,0.30578250486889025,239,9.982845188284518,0.07841129199238969
54,0,Travel_Rarely,Sales,1,3,Medical,2221,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0,6.248981481481481,0.2879539760008745,240,9.988402777777775,0.08273221273051294
58,0,Travel_Rarely,Sales,22,3,Life Sciences,2222,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0,10.56941384180791,0.3128926716739433,236,9.993926553672317,0.07115208158031816
55,0,Travel_Rarely,Research & Development,7,3,Life Sciences,2223,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0,7.494744680851063,0.30260892371627474,235,9.990212765957446,0.08725422804146207
36,0,Travel_Rarely,Research & Development,1,3,Medical,2224,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0,9.398778229448961,0.2984624573084053,246,9.968834688346885,0.06572543922718137
31,1,Travel_Frequently,Sales,4,3,Life Sciences,2225,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0,7.304688232536335,0.279016277063321,237,9.969690576652601,0.07522504509444007
30,0,Travel_Rarely,Sales,3,3,Life Sciences,2226,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0,7.491903248587571,0.30890651779789746,236,9.996045197740113,0.07180935208558724
31,0,Travel_Rarely,Research & Development,1,3,Medical,2227,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,3.0,7.301046647913737,0.2818614202415607,237,9.969971870604784,0.07655800297186262
34,0,Travel_Frequently,Sales,2,1,Marketing,2228,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0,7.592990664845173,0.2919505257952977,244,10.016598360655738,0.078254453476954
31,1,Travel_Rarely,Sales,20,3,Technical Degree,2229,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0,8.002105442176871,0.27871053077194224,245,10.017959183673469,0.07539108211590649
27,0,Travel_Rarely,Human Resources,11,4,Medical,2230,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,2.0,1.0,4.0,7.18484126984127,0.2913556640536068,245,9.971836734693877,0.08837707706033229
36,0,Travel_Rarely,Sales,1,3,Marketing,2231,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0,6.319475172074729,0.2839098288008902,226,9.978539823008848,0.0846621053206599
36,0,Travel_Rarely,Research & Development,24,3,Other,2232,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0,7.314436376210235,0.30807736330144114,241,10.016874135546335,0.07095713270324265
47,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2233,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0,7.791398225957049,0.279595364854458,238,10.008963585434174,0.07744392834489636
25,1,Travel_Rarely,Sales,16,4,Life Sciences,2234,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0,7.192815217391304,0.294571844504062,230,9.971956521739129,0.0800628704934287
